,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,SCF_tau-0.33_T-5.38_T_data-1,318,58,22,131,529,0.9579346092503987,0.060525314046440806,0.9478252293125555
1,vMF_tau-0.33_T-5.38_T_data-1,318,58,22,131,529,0.9579346092503987,0.060525314046440806,0.9478252293125555
