,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,SCF_tau-0.33_T-5.38_T_data-1,266,30,17,57,370,0.9768064228367529,0.06608695652173913,0.9594742606790799
1,vMF_tau-0.33_T-5.38_T_data-1,82,15,10,107,214,0.972777892348938,0.022404371584699455,0.9778192371475956
