,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,SCF_tau-0.33_T-5.38_T_data-1,284,35,18,59,396,0.9757313109425786,0.06552838024919243,0.9578813018506701
1,vMF_tau-0.33_T-5.38_T_data-1,97,23,13,119,252,0.9683156173344235,0.023909292580724672,0.974090067859346
