,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,SCF_tau-0.33_T-5.38_T_data-1,142,142,141,137,131,130,127,125,122,116,113,110,106,103,103
1,vMF_tau-0.33_T-5.38_T_data-1,142,91,55,39,33,25,21,19,18,17,15,15,14,13,11
