,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,SCF_tau-0.33_T-5.38_T_data-1,131,0,0,0,131,1.0,0.02792581539117459,0.8961141950832672
1,vMF_tau-0.33_T-5.38_T_data-1,33,0,0,0,33,1.0,0.007102884201463625,0.9736632083000798
