,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,SCF_tau-0.33_T-5.38_T_data-1,127,0,0,0,127,1.0,0.028475336322869957,0.8963265306122449
1,vMF_tau-0.33_T-5.38_T_data-1,21,0,0,0,21,1.0,0.004773812230052284,0.983078162771958
