,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,SCF_tau-0.33_T-5.38_T_data-1,113,0,0,0,113,1.0,0.028242939265183703,0.9013100436681223
1,vMF_tau-0.33_T-5.38_T_data-1,15,0,0,0,15,1.0,0.003839262861530586,0.9878542510121457
