,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,SCF_tau-0.33_T-5.38_T_data-1,106,0,0,0,106,1.0,0.0280794701986755,0.9032846715328466
1,vMF_tau-0.33_T-5.38_T_data-1,14,0,0,0,14,1.0,0.003825136612021858,0.9886547811993517
