pretty_name,model_name,final_AUC_1_rank,final_top_1_recall_at_far_0.0001,final_top_1_recall_at_far_0.001,final_top_1_recall_at_far_0.01,final_top_1_recall_at_far_0.1,final_top_1_recall_at_far_1,final_AUC_5_rank,final_top_5_recall_at_far_0.0001,final_top_5_recall_at_far_0.001,final_top_5_recall_at_far_0.01,final_top_5_recall_at_far_0.1,final_top_5_recall_at_far_1,final_AUC_10_rank,final_top_10_recall_at_far_0.0001,final_top_10_recall_at_far_0.001,final_top_10_recall_at_far_0.01,final_top_10_recall_at_far_0.1,final_top_10_recall_at_far_1,final_AUC_20_rank,final_top_20_recall_at_far_0.0001,final_top_20_recall_at_far_0.001,final_top_20_recall_at_far_0.01,final_top_20_recall_at_far_0.1,final_top_20_recall_at_far_1
CosineSim,pooling-with-PoolingDefault_use-det-score-True_eval-with-CosineSim_conf-func-MaxSimilarity_confidence,0.9577329222184454,0.525614350457155,0.836555234353123,0.9299637560821219,0.9514460362370396,0.9620970928059189,0.9679959245761786,0.5256647384446588,0.8371095022156645,0.9323412197394602,0.9566212056204022,0.9757753835870224,0.9701047561659345,0.5256647384446588,0.8371095022156645,0.9326435476644829,0.9575347809987993,0.9790265812005805,0.9724518892311209,0.5256647384446588,0.8371598902031683,0.9329962635770093,0.9585478140315381,0.9824832857261514
CosineSim_NAC-k=5,pooling-with-PoolingDefault_use-det-score-True_eval-with-CosineSim_conf-func-NAC_confidence_conf-args-k:5-s:1-normalize:False,0.9572225055418213,0.5203665014823031,0.8521006580035456,0.928601962098854,0.9502871125244527,0.9620970928059189,0.9660796545883772,0.5204168894698069,0.8524029859285682,0.9294108065402462,0.9533341215466642,0.9757753835870224,0.9678191534408392,0.5204168894698069,0.8524029859285682,0.92946119452775,0.9537915683961956,0.9790265812005805,0.9698959831560846,0.5204168894698069,0.8524029859285682,0.9295619705027576,0.9542463786043954,0.9824832857261514
CosineSim_NAC-k=15,pooling-with-PoolingDefault_use-det-score-True_eval-with-CosineSim_conf-func-NAC_confidence_conf-args-k:15-s:1-normalize:False,0.9576871392755824,0.5386481231230213,0.8485442040214304,0.9310828383725316,0.9517602290480547,0.9620970928059189,0.9673487145974011,0.5386985111105251,0.8488465319464531,0.9326488209471462,0.9561743053361973,0.9757753835870224,0.9691959135510848,0.5386985111105251,0.8488465319464531,0.9327495969221538,0.9568333041357437,0.9790265812005805,0.9713560958789471,0.5386985111105251,0.8488969199339569,0.9329007608846651,0.9574896662939587,0.9824832857261514
CosineSim_NAC-k=30,pooling-with-PoolingDefault_use-det-score-True_eval-with-CosineSim_conf-func-NAC_confidence_conf-args-k:30-s:1-normalize:False,0.9577811246928134,0.5335847191940507,0.8439720803652446,0.9311345446807011,0.9518092987148926,0.9620970928059189,0.9676247274172016,0.5336351071815545,0.8443247962777711,0.9331553374635155,0.9567855527895717,0.9757753835870224,0.9695404704650169,0.5336351071815545,0.8443247962777711,0.9333568894135307,0.9575466458847915,0.9790265812005805,0.9717749924341538,0.5336351071815545,0.8443751842652749,0.9335584413635458,0.9584589029425229,0.9824832857261514
CosineSim_NAC-k=60,pooling-with-PoolingDefault_use-det-score-True_eval-with-CosineSim_conf-func-NAC_confidence_conf-args-k:60-s:1-normalize:False,0.957837486067845,0.5290265134607836,0.843711938701528,0.9303217452773116,0.951451309519703,0.9620970928059189,0.9677946843140213,0.5290769014482872,0.8440646546140546,0.9324950203433031,0.9566291155443971,0.9757753835870224,0.969784077448693,0.5290769014482872,0.8440646546140546,0.9326965722933183,0.9574909846146245,0.9790265812005805,0.9720656462999399,0.5290769014482872,0.8441150426015582,0.9329485122308372,0.9584536296598596,0.9824832857261514
CosineSim_NAC-k=120,pooling-with-PoolingDefault_use-det-score-True_eval-with-CosineSim_conf-func-NAC_confidence_conf-args-k:120-s:1-normalize:False,0.9578241305072093,0.5263500932360146,0.8425316300560852,0.929914686415284,0.95129750891586,0.9620970928059189,0.9678507548640706,0.5264004812235183,0.8429347339561155,0.9321396677894451,0.9566781852112349,0.9757753835870224,0.9698721140697287,0.5264004812235183,0.8429347339561155,0.9323412197394603,0.9575400542814625,0.9790265812005805,0.9721809333668208,0.5264004812235183,0.8429851219436193,0.9325931596769792,0.9585530873142014,0.9824832857261514
CosineSim_NAC-k=240,pooling-with-PoolingDefault_use-det-score-True_eval-with-CosineSim_conf-func-NAC_confidence_conf-args-k:240-s:1-normalize:False,0.9577828185339596,0.5263399895847456,0.840217737592909,0.9300645320571295,0.9512444842870246,0.9620970928059189,0.9678578265926201,0.5263903775722494,0.8407720054554506,0.9323399014187944,0.95657345427423,0.9757753835870224,0.9699013309686088,0.5263903775722494,0.8407720054554506,0.9325414533688096,0.9574870296526272,0.9790265812005805,0.9722024905254145,0.5263903775722494,0.8408223934429544,0.9328437812938322,0.958500062685366,0.9824832857261514
CosineSim_NAC-k=480,pooling-with-PoolingDefault_use-det-score-True_eval-with-CosineSim_conf-func-NAC_confidence_conf-args-k:480-s:1-normalize:False,0.957759080886541,0.527645538693441,0.8387989640188083,0.9300141440696257,0.951346578582698,0.9620970928059189,0.9678676601884387,0.5276959266809448,0.8393532318813499,0.9322895134312906,0.9566755485699034,0.9757753835870224,0.9699239365247189,0.5276959266809448,0.8393532318813499,0.9324910653813058,0.9575891239483005,0.9790265812005805,0.9722353995894122,0.5276959266809448,0.8394036198688537,0.9327933933063284,0.9586021569810393,0.9824832857261514
CosineSim_NAC-k=1000,pooling-with-PoolingDefault_use-det-score-True_eval-with-CosineSim_conf-func-NAC_confidence_conf-args-k:1000-s:1-normalize:False,0.9577321373702378,0.5296831778427084,0.8391171117918208,0.9298616617864485,0.9513969665702017,0.9620970928059189,0.9678520862133224,0.5297335658302121,0.8396209916668586,0.9321887374562831,0.9567259365574071,0.9757753835870224,0.9699146754704993,0.5297335658302121,0.8396209916668586,0.9324406773938019,0.9576395119358042,0.9790265812005805,0.9722288594260413,0.5297335658302121,0.8396713796543622,0.9327430053188246,0.958652544968543,0.9824832857261514
