pretty_name,model_name,final_auc_1_unc_frac_0.0,final_auc_10_unc_frac_0.0,final_auc_20_unc_frac_0.0,final_auc_1_unc_frac_0.1,final_auc_10_unc_frac_0.1,final_auc_20_unc_frac_0.1,final_auc_1_unc_frac_0.2,final_auc_10_unc_frac_0.2,final_auc_20_unc_frac_0.2,final_auc_1_unc_frac_0.3,final_auc_10_unc_frac_0.3,final_auc_20_unc_frac_0.3,final_auc_1_unc_frac_0.4,final_auc_10_unc_frac_0.4,final_auc_20_unc_frac_0.4,final_auc_1_unc_frac_0.5,final_auc_10_unc_frac_0.5,final_auc_20_unc_frac_0.5,final_auc_1_unc_frac_0.6,final_auc_10_unc_frac_0.6,final_auc_20_unc_frac_0.6,final_auc_1_unc_frac_0.7,final_auc_10_unc_frac_0.7,final_auc_20_unc_frac_0.7
CosineSim,pooling-with-PoolingSCF_use-det-score-True_eval-with-CosineSim_conf-func-MaxSimilarity_confidence,0.9459654003549054,0.9614545668458218,0.9637781705633952,0.9454912970477072,0.9589285063361743,0.9611043374615222,0.9514304595062795,0.9613299165873372,0.9631370547773648,0.9603994901524173,0.9661938323199777,0.968065061022338,0.9669536550878047,0.9716876981280126,0.973355130763355,0.9755757452608518,0.9779648529324605,0.9792415773872225,0.982433089896902,0.9836788197457319,0.9844183430808374,0.9863426430690603,0.9870135826473001,0.9874364845896284
SCF_dist,pooling-with-PoolingSCF_use-det-score-True_eval-with-SCF_eval-args-k_shift:0-cosine_pred:False_conf-func-MaxSimilarity_confidence,0.9483666265232349,0.9635893627737755,0.9666327983390994,0.9430989009401174,0.9590491956810514,0.9625982504003465,0.9497996714190622,0.9595750420161155,0.9629629908964803,0.9645560603123465,0.9687357266676362,0.9709810878890706,0.9766546590503367,0.9792906469479874,0.9807598819260293,0.9848973148816036,0.9861936566601921,0.9868070266502562,0.9904182669790196,0.9911730199204514,0.991198238954855,0.9905958000201909,0.9910257306003396,0.9910855989504543
SCF_NAC-k=120,pooling-with-PoolingSCF_use-det-score-True_eval-with-SCF_eval-args-k_shift:0-cosine_pred:False_conf-func-NAC_confidence_conf-args-k:120-s:1-normalize:True,0.9476217222725704,0.9619268353911078,0.9645647282993651,0.9391898691081686,0.9553159876654485,0.9586014757698609,0.9420282034266689,0.9547491134012461,0.9580825864945384,0.9579040365945855,0.9648254032620067,0.967101112914287,0.9706406652208495,0.9736503333735165,0.9753943452073117,0.9794652729145975,0.9811289012195865,0.9817975865402144,0.9807385326261124,0.9812709923972662,0.981432874970676,0.6411572367957006,0.6412654395487456,0.6412654395487456
