,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,$Average$,0.6443237514902637,0.6523605150214593,0.6619018446668028,0.6719646188929582,0.6823380815381377,0.6930368469816833,0.7040764607921223,0.715284421223048,0.7269599042489527,0.7391238211134773,0.7516051674789201,0.7645206988824177,0.7779913503123499,0.7918467183041175,0.8062775056049156
1,$Average$,0.6945774094448811,0.7005836996468978,0.7061814483910801,0.7115567591304984,0.7169087825381609,0.7228252788104089,0.7288135593220338,0.7358776313796759,0.7426998929827243,0.7505020855862814,0.7585506793690457,0.7677470355731226,0.7797045600513809,0.7924589896351915,0.8064114276222906
2,$Average$,0.9061239801181656,0.9152060634770252,0.9232682740145426,0.9307981855033298,0.9364015923876106,0.9420970266040688,0.9467676867066811,0.950657569465045,0.9535622147251439,0.9571542447190116,0.9600159936025591,0.9636619152780567,0.9662536516570968,0.9683870316129684,0.9703411276444984
3,$Average$,0.945887445887446,0.9560625684965627,0.9620176848874599,0.9662080129502225,0.9706422018348624,0.9727235438884331,0.9750926307122273,0.9762592898431048,0.9779114383490616,0.9794050343249429,0.9805845511482254,0.9816811472835759,0.9827947964750315,0.983906595140423,0.9848229342327149
4,$Average$,0.9568345323741008,0.9664061707094286,0.9707542329399693,0.9740084912498705,0.9760416666666666,0.9770992366412214,0.9782311494373752,0.9793292554313435,0.9804212085935021,0.9815365025466893,0.9825346112886049,0.983326207781103,0.983936603127008,0.9847311827956989,0.9859671848013818
5,$Average$,0.9592380172060632,0.9677554878689214,0.9720526823000322,0.9744648484189937,0.9764369081700066,0.9772601220188575,0.9779617406868777,0.9784545967287084,0.9797773233356056,0.9804549091324724,0.9816134222017927,0.9823141833314069,0.983306283329469,0.9838165094888811,0.984468060259255
6,$u_{SCF}$,0.6441912836137237,0.6514978121844497,0.6569823215019871,0.6609364081062195,0.6651457902616382,0.6701578296603389,0.6742441126216476,0.6788099574984823,0.6839860411012021,0.6877777777777778,0.6922889412529454,0.694520890668001,0.6987683886418063,0.702607779436298,0.7053724604966141
7,$u_{SCF}$,0.6929605591612582,0.698756866146285,0.7029208865404375,0.7055485027257115,0.7089069749752795,0.7130461729160212,0.7163966811536943,0.7203546956872229,0.7246710526315789,0.7279300487640827,0.7319631954596268,0.7337507716729871,0.736842105263158,0.7403908493099934,0.7421778411792678
8,$u_{SCF}$,0.9052749929729222,0.9097097475654723,0.9113851448236306,0.9125836809934996,0.9145560264117474,0.9163083691630836,0.9179294213363166,0.9193265158558,0.9202055153612247,0.9210076857386849,0.9220567452984019,0.9226488592097941,0.9235661555934128,0.9250958076878412,0.9251813964553348
9,$u_{SCF}$,0.9469846275128104,0.951813214108296,0.953135975915705,0.9548137594138001,0.9553101455258541,0.9562852959631877,0.9571686682963121,0.9581355200690548,0.9587391922950639,0.9594474153297683,0.9600816511680653,0.9603064066852367,0.9605963791267306,0.9617803580067731,0.9618434093161545
10,$u_{SCF}$,0.9570429570429572,0.9619335347432025,0.9632794222357848,0.965232642112865,0.9654811715481172,0.9661968846031578,0.9670542635658914,0.9678758741258742,0.9680921781520052,0.9688768606224628,0.9692448932751893,0.9695830886670581,0.970067049808429,0.9710091743119266,0.9711923847695391
11,$u_{SCF}$,0.9602046035805627,0.9650767487380242,0.9670443913088679,0.9691091196626251,0.9704217832354511,0.9714532871972318,0.9723198594024605,0.9733645380586203,0.9736693411684936,0.9744592728946158,0.9748331967692848,0.9749670619235836,0.9755859374999999,0.9766745665460896,0.9768808276919148
