,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,SCF_tau-0.33_T-5.38_T_data-1,259,27,16,50,352,0.978502080443828,0.06919583222014426,0.9600816511680653
