pretty_name,model_name,final_AUC_1_rank,final_top_1_recall_at_far_0.0001,final_top_1_recall_at_far_0.001,final_top_1_recall_at_far_0.01,final_top_1_recall_at_far_0.1,final_top_1_recall_at_far_1,final_AUC_5_rank,final_top_5_recall_at_far_0.0001,final_top_5_recall_at_far_0.001,final_top_5_recall_at_far_0.01,final_top_5_recall_at_far_0.1,final_top_5_recall_at_far_1,final_AUC_10_rank,final_top_10_recall_at_far_0.0001,final_top_10_recall_at_far_0.001,final_top_10_recall_at_far_0.01,final_top_10_recall_at_far_0.1,final_top_10_recall_at_far_1,final_AUC_20_rank,final_top_20_recall_at_far_0.0001,final_top_20_recall_at_far_0.001,final_top_20_recall_at_far_0.01,final_top_20_recall_at_far_0.1,final_top_20_recall_at_far_1
"$s(p) =  \max_{c\in\{1,\dots,K\}}sim_{scf}(mu_{c}, z)$",pooling-with-PoolingSCF_use-det-score-True_eval-with-SCF_eval-args-k_shift:0-cosine_pred:False_conf-func-MaxSimilarity_confidence,0.9627425112714556,0.4451786668411922,0.8434919302621915,0.9378730599973467,0.9580943221440041,0.9659104682060136,0.9712805645525513,0.4451786668411922,0.8436934822122066,0.9386819044387388,0.9624102590984708,0.9762898100273867,0.9732415557517009,0.4452290548286959,0.8437438701997104,0.9387322924262426,0.9631700338730249,0.9789841031370716,0.9750528366810631,0.4452290548286959,0.8437438701997104,0.9387826804137464,0.9635757744143868,0.9817301025549263
