pretty_name,model_name,final_AUC_1_rank,final_top_1_recall_at_far_0.0001,final_top_1_recall_at_far_0.001,final_top_1_recall_at_far_0.01,final_top_1_recall_at_far_0.1,final_top_1_recall_at_far_1,final_AUC_5_rank,final_top_5_recall_at_far_0.0001,final_top_5_recall_at_far_0.001,final_top_5_recall_at_far_0.01,final_top_5_recall_at_far_0.1,final_top_5_recall_at_far_1,final_AUC_10_rank,final_top_10_recall_at_far_0.0001,final_top_10_recall_at_far_0.001,final_top_10_recall_at_far_0.01,final_top_10_recall_at_far_0.1,final_top_10_recall_at_far_1,final_AUC_20_rank,final_top_20_recall_at_far_0.0001,final_top_20_recall_at_far_0.001,final_top_20_recall_at_far_0.01,final_top_20_recall_at_far_0.1,final_top_20_recall_at_far_1
CosineSim,pooling-with-PoolingSCF_use-det-score-True_eval-with-CosineSim_conf-func-MaxSimilarity_confidence,0.9597310681945833,0.5844306277259406,0.847314533906947,0.9366067687064231,0.9546376176184335,0.9637187366507005,0.9684442808418562,0.5845314037009481,0.8478688017694885,0.9384260095392224,0.9592041761897531,0.9754664640586705,0.9706283205600376,0.5845314037009481,0.8479191897569922,0.9387787254517488,0.9600647269393148,0.9788754172380693,0.9726004740425918,0.5845314037009481,0.8480199657319998,0.9390306653892677,0.9607237257388614,0.9819250629016123
SCF_dist,pooling-with-PoolingSCF_use-det-score-True_eval-with-SCF_eval-args-k_shift:0-cosine_pred:False_conf-func-MaxSimilarity_confidence,0.9627425112714556,0.4451786668411922,0.8434919302621915,0.9378730599973467,0.9580943221440041,0.9659104682060136,0.9712805645525513,0.4451786668411922,0.8436934822122066,0.9386819044387388,0.9624102590984708,0.9762898100273867,0.9732415557517009,0.4452290548286959,0.8437438701997104,0.9387322924262426,0.9631700338730249,0.9789841031370716,0.9750528366810631,0.4452290548286959,0.8437438701997104,0.9387826804137464,0.9635757744143868,0.9817301025549263
SCF_NAC-k=120,pooling-with-PoolingSCF_use-det-score-True_eval-with-SCF_eval-args-k_shift:0-cosine_pred:False_conf-func-NAC_confidence_conf-args-k:120-s:1-normalize:True,0.9629078326723308,0.667563230671413,0.8630125909524018,0.9420045831704538,0.9591231750247329,0.9659104682060136,0.9710971518292894,0.667563230671413,0.8632645308899207,0.943168780165704,0.9631911270036779,0.9762898100273867,0.97287500345244,0.6676136186589168,0.8633149188774245,0.9434724264113925,0.9639522200988979,0.9789841031370716,0.9745949301868508,0.6676136186589168,0.8633149188774245,0.9435745207070658,0.9644587366152673,0.9817301025549263
