,models,0.0,0.0214,0.0429,0.0643,0.0857,0.1071,0.1286,0.15,0.1714,0.1929,0.2143,0.2357,0.2571,0.2786,0.3
0,SCF_tau-0.33_T-5.38_T_data-1,86,73,60,50,48,43,40,36,34,32,32,29,27,26,26
1,vMF_tau-0.33_T-5.38_T_data-1,86,78,70,63,54,48,42,38,33,30,24,21,20,15,10
