,models,false_accept_num,false_reject_num,false_ident_num,false_ident-reject_num,error_sum,dir,far,f1_class
0,$u_{SCF}$,814,33,17,83,947,0.9840546697038725,0.10312935512479413,0.9454587340897311
1,$u_{SCF}$,403,51,9,91,554,0.9818966550773288,0.051057899404535666,0.9672847525687965
2,$u_{SCF}$,78,126,3,97,304,0.9729049274667306,0.009882174078297225,0.9816136446111043
3,$u_{SCF}$,35,165,2,98,300,0.9682292291092195,0.0044343088812872165,0.9817651349380014
4,$u_{vMF}$,268,33,17,147,465,0.9791092258748675,0.0393885949441505,0.9754371137288046
5,$u_{vMF}$,75,37,9,153,274,0.9786503594034974,0.010849124837263127,0.9852035857003997
6,$u_{vMF}$,16,43,2,165,226,0.9763540141875915,0.002175982592139263,0.9871357012750455
7,$u_{vMF}$,12,46,1,173,232,0.97457235321313,0.0015826958586125032,0.9864295741693964
8,$u_{power}$,253,33,17,148,451,0.9789987271955876,0.03717308257419923,0.9761514462482154
9,$u_{power}$,71,37,9,154,271,0.9785269486794074,0.010260115606936416,0.9853505594897023
10,$u_{power}$,14,43,2,168,227,0.9759403592002711,0.001896761956374475,0.9870337579254013
11,$u_{power}$,10,49,1,172,232,0.9741980474198048,0.001310615989515072,0.986349729348082
12,$u_{baseline}$,273,33,26,148,480,0.9780720338983051,0.04018251398292611,0.9746648369048875
13,$u_{baseline}$,82,35,11,152,280,0.9787485242030697,0.011854850368656931,0.9848795766281456
14,$u_{baseline}$,17,43,3,166,229,0.9761207479161973,0.002311038607939097,0.9869597403336939
15,$u_{baseline}$,12,47,1,175,235,0.974207726116123,0.0015814443858724301,0.9862420233007435
16,$u_{vMF} + u_{SCF}$,267,29,16,135,447,0.980859208847299,0.039092240117130306,0.9763429478698068
17,$u_{vMF} + u_{SCF}$,105,31,4,100,240,0.9851141250413497,0.01465457083042568,0.9867461895294897
18,$u_{vMF} + u_{SCF}$,19,63,2,99,183,0.9803498682003355,0.0024087221095334685,0.9889405934610503
19,$u_{vMF} + u_{SCF}$,14,99,2,100,215,0.9757743762805834,0.0017638906387803957,0.986895837142683
20,$u_{power} + u_{SCF}$,254,29,12,132,427,0.9815859499733901,0.03713993273870449,0.9773726882518149
21,$u_{power} + u_{SCF}$,82,30,4,116,232,0.9837098175499566,0.011670936521491603,0.987355570089383
22,$u_{power} + u_{SCF}$,16,38,2,95,151,0.9840876944837341,0.002064516129032258,0.991038043800819
23,$u_{power} + u_{SCF}$,15,47,2,102,166,0.9818028440588094,0.0018901209677419355,0.9899149453219928
24,$u_{baseline} + u_{SCF}$,280,29,17,129,455,0.9813591819343843,0.0408997955010225,0.9759017001218155
25,$u_{baseline} + u_{SCF}$,82,34,7,135,258,0.9810201660735468,0.011779916678638126,0.9860177758508563
26,$u_{baseline} + u_{SCF}$,16,35,2,131,184,0.9809372517871326,0.0021560436598841125,0.9894700698180153
27,$u_{baseline} + u_{SCF}$,12,37,1,134,184,0.9799323299498308,0.001565966331723868,0.9891649982334235
