pretty_name,model_name,final_AUC_1_rank,final_top_1_recall_at_far_0.0001,final_top_1_recall_at_far_0.001,final_top_1_recall_at_far_0.01,final_top_1_recall_at_far_0.1,final_top_1_recall_at_far_1,final_AUC_5_rank,final_top_5_recall_at_far_0.0001,final_top_5_recall_at_far_0.001,final_top_5_recall_at_far_0.01,final_top_5_recall_at_far_0.1,final_top_5_recall_at_far_1,final_AUC_10_rank,final_top_10_recall_at_far_0.0001,final_top_10_recall_at_far_0.001,final_top_10_recall_at_far_0.01,final_top_10_recall_at_far_0.1,final_top_10_recall_at_far_1,final_AUC_20_rank,final_top_20_recall_at_far_0.0001,final_top_20_recall_at_far_0.001,final_top_20_recall_at_far_0.01,final_top_20_recall_at_far_0.1,final_top_20_recall_at_far_1
CosineSim,pooling-with-PoolingSCF_use-det-score-True_eval-with-CosineSim_conf-func-MaxSimilarity_confidence,0.0364417778627444,0.021333333333333333,0.02166666666666666,0.026999999999999986,0.03199999999999998,0.048666666666666664,0.06716547660289773,0.03666666666666667,0.03733333333333332,0.04699999999999995,0.058999999999999976,0.08733333333333333,0.08177002238083092,0.044333333333333336,0.044999999999999984,0.0566666666666666,0.07166666666666663,0.10666666666666667,0.10396356564596669,0.058,0.05966666666666664,0.07333333333333324,0.09099999999999996,0.13366666666666666
SCF_dist,pooling-with-PoolingSCF_use-det-score-True_eval-with-SCF_eval-args-k_shift:0-cosine_pred:False_conf-func-MaxSimilarity_confidence,0.028249988807667516,0.0003333333333333333,0.001333333333333326,0.006,0.02033333333333333,0.035,0.058847303652280566,0.0003333333333333333,0.001333333333333326,0.0076666666666666515,0.03933333333333321,0.07466666666666667,0.0729320213307593,0.0003333333333333333,0.001333333333333326,0.008333333333333304,0.04733333333333321,0.09366666666666666,0.09543957539315054,0.0003333333333333333,0.001333333333333326,0.009666666666666622,0.06199999999999979,0.12233333333333334
PFE_dist,pooling-with-PoolingPFEHarmonicMean_use-det-score-True_eval-with-PFE_eval-args-variance_scale:1-cosine_pred:False_conf-func-MaxSimilarity_confidence,0.01753521780293871,0.014666666666666666,0.014666666666666666,0.014999999999999984,0.016,0.023666666666666666,0.03054665818253715,0.023,0.023,0.024666666666666653,0.027666666666666666,0.041666666666666664,0.038156886391309826,0.027333333333333334,0.027333333333333334,0.03033333333333332,0.034333333333333334,0.051666666666666666,0.04993600289184214,0.035333333333333335,0.035333333333333335,0.03933333333333332,0.04466666666666667,0.06666666666666667
